assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
926605,70971,"Herbicidal activity against Avena fatua assessed as killing at 3 g/ha post emergence application measured after 21 days after treatment",F,,,"Avena fatua",4499,,,,,50401,N,1,Autocuration,1,539075,CHEMBL3073219,,BAO_0000218,,,CLD0
926606,70971,"Herbicidal activity against Avena fatua assessed as killing at 1 g/ha post emergence application measured after 21 days after treatment",F,,,"Avena fatua",4499,,,,,50401,N,1,Autocuration,1,539074,CHEMBL3069402,,BAO_0000218,,,CLD0
926607,70971,"Herbicidal activity against Avena fatua assessed as killing at 0.3 g/ha post emergence application measured after 21 days after treatment",F,,,"Avena fatua",4499,,,,,50401,N,1,Autocuration,1,539073,CHEMBL3069403,,BAO_0000218,,,CLD0
926608,70971,"Herbicidal activity against Alopecurus myosuroides assessed as killing at 300 g/ha post emergence application measured after 21 days after treatment",F,,,"Alopecurus myosuroides",81473,,,,,101637,N,1,Autocuration,1,539072,CHEMBL3069404,,BAO_0000218,,,CLD0
926609,70971,"Herbicidal activity against Alopecurus myosuroides assessed as killing at 100 g/ha post emergence application measured after 21 days after treatment",F,,,"Alopecurus myosuroides",81473,,,,,101637,N,1,Autocuration,1,539071,CHEMBL3069405,,BAO_0000218,,,CLD0
926610,70971,"Herbicidal activity against Alopecurus myosuroides assessed as killing at 30 g/ha post emergence application measured after 21 days after treatment",F,,,"Alopecurus myosuroides",81473,,,,,101637,N,1,Autocuration,1,539070,CHEMBL3069406,,BAO_0000218,,,CLD0
926611,70971,"Herbicidal activity against Alopecurus myosuroides assessed as killing at 10 g/ha pre emergence application measured after 21 days after treatment",F,,,"Alopecurus myosuroides",81473,,,,,101637,N,1,Autocuration,1,539069,CHEMBL3069407,,BAO_0000218,,,CLD0
926612,70971,"Herbicidal activity against Alopecurus myosuroides assessed as killing at 10 g/ha post emergence application measured after 21 days after treatment",F,,,"Alopecurus myosuroides",81473,,,,,101637,N,1,Autocuration,1,539068,CHEMBL3069408,,BAO_0000218,,,CLD0
926613,70971,"Herbicidal activity against Alopecurus myosuroides assessed as killing at 3 g/ha post emergence application measured after 21 days after treatment",F,,,"Alopecurus myosuroides",81473,,,,,101637,N,1,Autocuration,1,539067,CHEMBL3069409,,BAO_0000218,,,CLD0
926614,70971,"Herbicidal activity against Alopecurus myosuroides assessed as killing at 1 g/ha post emergence application measured after 21 days after treatment",F,,,"Alopecurus myosuroides",81473,,,,,101637,N,1,Autocuration,1,539066,CHEMBL3069410,,BAO_0000218,,,CLD0
926615,70971,"Herbicidal activity against Alopecurus myosuroides assessed as killing at 0.3 g/ha post emergence application measured after 21 days after treatment",F,,,"Alopecurus myosuroides",81473,,,,,101637,N,1,Autocuration,1,539065,CHEMBL3069411,,BAO_0000218,,,CLD0
926748,71086,"Herbicidal activity against haloxyfop-R-methyl-resistant Alopecurus japonicus (Japanese foxtail) biotype Js-R assessed as mortality at >3.265 mg/m2 after 14 days",F,,,"Alopecurus japonicus",649009,"biotype Js-R",,,,106837,N,1,Autocuration,1,540942,CHEMBL3070310,,BAO_0000218,,,CLD0
926749,71086,"Herbicidal activity against haloxyfop-R-methyl-resistant Alopecurus japonicus (Japanese foxtail) biotype Js-R assessed as mortality at =>0.0588 mg/m2 after 14 days",F,,,"Alopecurus japonicus",649009,"biotype Js-R",,,,106837,N,1,Autocuration,1,540941,CHEMBL3070311,,BAO_0000218,,,CLD0
926750,71086,"Herbicidal activity against haloxyfop-R-methyl-sensitive Alopecurus japonicus (Japanese foxtail) biotype Js-S assessed as mortality at =>0.0588 mg/m2 after 14 days",F,,,"Alopecurus japonicus",649009,"biotype Js-S",,,,106837,N,1,Autocuration,1,540940,CHEMBL3070312,,BAO_0000218,,,CLD0
926752,71086,"Herbicidal activity against haloxyfop-R-methyl-sensitive Alopecurus japonicus (Japanese foxtail) biotype Js-S assessed as inhibition of shoot length after 14 days",F,,,"Alopecurus japonicus",649009,"biotype Js-S",,,,106837,N,1,Autocuration,1,540937,CHEMBL3070314,,BAO_0000218,,,CLD0
926753,71086,"Herbicidal activity against haloxyfop-R-methyl-resistant Alopecurus japonicus (Japanese foxtail) biotype Js-R assessed as inhibition of shoot length after 14 days",F,,,"Alopecurus japonicus",649009,"biotype Js-R",,,,106837,N,1,Autocuration,1,540935,CHEMBL3070315,,BAO_0000218,,,CLD0
926821,70885,"Herbicidal activity against Sagittaria pygmaea at 50 g a.i./a measured after 3 weeks",F,,,"Sagittaria pygmaea",258217,,,,,107012,N,1,Autocuration,1,548739,CHEMBL3070843,,BAO_0000218,,,CLD0
926822,70885,"Herbicidal activity against Cyperus serotinus at 50 g a.i./a measured after 3 weeks",F,,,"Cyperus serotinus",1249733,,,,,107258,N,1,Autocuration,1,548735,CHEMBL3070844,,BAO_0000218,,,CLD0
926823,70885,"Pre-emergence herbicidal activity against Schoenoplectiella juncoides at 50 g a.i./a measured after 3 weeks",F,,,"Schoenoplectiella juncoides",280076,,,,,107084,N,1,Autocuration,1,548676,CHEMBL3070845,,BAO_0000218,,,CLD0
926824,70885,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) at 50 g a.i./a measured after 2 weeks",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,548675,CHEMBL3070846,,BAO_0000218,,,CLD0
926825,70885,"Herbicidal activity against Schoenoplectiella juncoides at 50 g a.i./a applied at one-leaf stage by foliar application measured after 3 weeks",F,,,"Schoenoplectiella juncoides",280076,,,,,107084,N,1,Autocuration,1,548672,CHEMBL3070847,,BAO_0000218,,,CLD0
926826,70885,"Herbicidal activity against Oryza sativa (rice) at 50 g a.i./a applied at one-leaf stage by foliar application measured after 3 weeks",F,,,"Oryza sativa",4530,,,,,50335,N,1,Autocuration,1,548669,CHEMBL3070848,,BAO_0000218,,,CLD0
926857,70889,"Herbicidal activity against Rotala indica assessed as killing at 1 g/ha by pot test",F,,,"Rotala indica",162024,,,,,107254,N,1,Autocuration,1,542273,CHEMBL3074418,,BAO_0000218,,,CLD0
926858,70889,"Herbicidal activity against Lindernia procumbens assessed as killing at 1 g/ha by pot test",F,,,"Lindernia procumbens",929486,,,,,107335,N,1,Autocuration,1,542272,CHEMBL3074419,,BAO_0000218,,,CLD0
926859,70889,"Herbicidal activity against Sagittaria pygmaea assessed as killing at 1 g/ha by pot test",F,,,"Sagittaria pygmaea",258217,,,,,107012,N,1,Autocuration,1,542271,CHEMBL3074420,,BAO_0000218,,,CLD0
926860,70889,"Herbicidal activity against Schoenoplectiella juncoides assessed as killing at 1 g/ha by pot test",F,,,"Schoenoplectiella juncoides",280076,,,,,107084,N,1,Autocuration,1,542270,CHEMBL3074421,,BAO_0000218,,,CLD0
926861,70889,"Herbicidal activity against Cyperus difformis assessed as killing at 1 g/ha by pot test",F,,,"Cyperus difformis",421870,,,,,107323,N,1,Autocuration,1,542269,CHEMBL3074422,,BAO_0000218,,,CLD0
926862,70889,"Herbicidal activity against Echinochloa oryzicola assessed as killing at 1 g/ha by pot test",F,,,"Echinochloa oryzicola",338574,,,,,107083,N,1,Autocuration,1,542268,CHEMBL3074423,,BAO_0000218,,,CLD0
926863,70889,"Herbicidal activity against Rotala indica assessed as killing at 10 g/ha by pot test",F,,,"Rotala indica",162024,,,,,107254,N,1,Autocuration,1,542263,CHEMBL3074424,,BAO_0000218,,,CLD0
926864,70889,"Herbicidal activity against Lindernia procumbens assessed as killing at 10 g/ha by pot test",F,,,"Lindernia procumbens",929486,,,,,107335,N,1,Autocuration,1,542260,CHEMBL3074425,,BAO_0000218,,,CLD0
926865,70889,"Herbicidal activity against Sagittaria pygmaea assessed as killing at 10 g/ha by pot test",F,,,"Sagittaria pygmaea",258217,,,,,107012,N,1,Autocuration,1,542258,CHEMBL3074426,,BAO_0000218,,,CLD0
926866,70889,"Herbicidal activity against Schoenoplectiella juncoides assessed as killing at 10 g/ha by pot test",F,,,"Schoenoplectiella juncoides",280076,,,,,107084,N,1,Autocuration,1,542255,CHEMBL3074427,,BAO_0000218,,,CLD0
926867,70889,"Herbicidal activity against Cyperus difformis assessed as killing at 10 g/ha by pot test",F,,,"Cyperus difformis",421870,,,,,107323,N,1,Autocuration,1,542252,CHEMBL3074428,,BAO_0000218,,,CLD0
926868,70889,"Herbicidal activity against Echinochloa oryzicola assessed as killing at 10 g/ha by pot test",F,,,"Echinochloa oryzicola",338574,,,,,107083,N,1,Autocuration,1,542250,CHEMBL3073475,,BAO_0000218,,,CLD0
927004,71026,"Post-emergence herbicidal activity against three to four-leaf stage Sesbania herbacea under field condition by foliar application method",F,,,"Sesbania herbacea",498362,,,,,107171,N,1,Autocuration,1,546784,CHEMBL3078972,,BAO_0000218,,,CLD0
927064,71088,"Herbicidal activity against glufosinate-resistant Lolium multiflorum MG (Italian ryegrass) expressing one amino acid substitution in plastidic GS2 gene aspartic acid for asparagine at position 171 assessed as reduction above-ground dry weight measured after 15 days post compound treatment under greenhouse conditions",F,,,"Lolium multiflorum",4521," MG",,,,107405,N,1,Autocuration,1,544653,CHEMBL3072783,,BAO_0000218,,,CLD0
927065,71088,"Herbicidal activity against glufosinate-susceptible Lolium multiflorum C2 (Italian ryegrass) assessed as reduction above-ground dry weight measured after 15 days post compound treatment under greenhouse conditions",F,,,"Lolium multiflorum",4521,C2,,,,107405,N,1,Autocuration,1,544652,CHEMBL3072784,,BAO_0000218,,,CLD0
927067,71088,"Herbicidal activity against glufosinate-susceptible Lolium multiflorum C1 (Italian ryegrass) assessed as reduction above-ground dry weight measured after 15 days post compound treatment under greenhouse conditions",F,,,"Lolium multiflorum",4521,C1,,,,107405,N,1,Autocuration,1,544651,CHEMBL3072786,,BAO_0000218,,,CLD0
927142,70836,"Herbicidal activity against Capsella bursa-pastoris in wheat cultivar Dongmai 12 field assessed as decrease in biomass applied during late tillering stage of winter wheatat 525 g ai/h measured after 45 days under field trials",F,,,"Capsella bursa-pastoris",3719,,,,,106972,N,1,Autocuration,1,549573,CHEMBL3071511,,BAO_0000218,,,CLD0
927143,70836,"Herbicidal activity against Descurainia sophia in Wheat cultivar Dongmai 12 field assessed as decrease in biomass applied during late tillering stage of winter wheat at 525 g ai/h measured after 45 days under field trials",F,,,"Descurainia sophia",89411,,,,,106934,N,1,Autocuration,1,549572,CHEMBL3071512,,BAO_0000218,,,CLD0
927144,70836,"Herbicidal activity against Capsella bursa-pastoris in wheat cultivar lifeng 703 field assessed as decrease in biomass applied during late tillering stage of winter wheatat 525 g ai/h measured after 45 days under field trials",F,,,"Capsella bursa-pastoris",3719,,,,,106972,N,1,Autocuration,1,549571,CHEMBL3071513,,BAO_0000218,,,CLD0
927145,70836,"Herbicidal activity against Descurainia sophia in Wheat cultivar lifeng 703 field assessed as decrease in biomass applied during late tillering stage of winter wheat at 525 g ai/h measured after 45 days under field trials",F,,,"Descurainia sophia",89411,,,,,106934,N,1,Autocuration,1,549570,CHEMBL3071514,,BAO_0000218,,,CLD0
927146,70836,"Herbicidal activity against Capsella bursa-pastoris in wheat cultivar Dongmai 12 field assessed as decrease in plant number applied during late tillering stage of winter wheatat 525 g ai/h measured after 45 days under field trials",F,,,"Capsella bursa-pastoris",3719,,,,,106972,N,1,Autocuration,1,549569,CHEMBL3071926,,BAO_0000218,,,CLD0
927147,70836,"Herbicidal activity against Descurainia sophia in Wheat cultivar Dongmai 12 field assessed as decrease in plant number applied during late tillering stage of winter wheat at 525 g ai/h measured after 45 days under field trials",F,,,"Descurainia sophia",89411,,,,,106934,N,1,Autocuration,1,549568,CHEMBL3071927,,BAO_0000218,,,CLD0
927148,70836,"Herbicidal activity against Capsella bursa-pastoris in wheat cultivar lifeng 703 field assessed as decrease in plant number applied during late tillering stage of winter wheatat 525 g ai/h measured after 45 days under field trials",F,,,"Capsella bursa-pastoris",3719,,,,,106972,N,1,Autocuration,1,549567,CHEMBL3070599,,BAO_0000218,,,CLD0
927149,70836,"Herbicidal activity against Descurainia sophia in Wheat cultivar lifeng 703 field assessed as decrease in plant number applied during late tillering stage of winter wheat at 525 g ai/h measured after 45 days under field trials",F,,,"Descurainia sophia",89411,,,,,106934,N,1,Autocuration,1,549566,CHEMBL3070600,,BAO_0000218,,,CLD0
927207,70938,"Herbicidal activity against Amaranthus viridis assessed as seedling death under green house at 0.25 kg/ha at 25 degC measured after 4 weeks",F,,,"Amaranthus viridis",56196,,,,,107342,N,1,Autocuration,1,540694,CHEMBL3070319,,BAO_0000218,,,CLD0
927209,70938,"Herbicidal activity against Digitaria ciliaris assessed as seedling death under green house at 0.25 kg/ha at 25 degC measured after 4 weeks",F,,,"Digitaria ciliaris",66018,,,,,106984,N,1,Autocuration,1,540692,CHEMBL3070321,,BAO_0000218,,,CLD0
927210,70938,"Herbicidal activity against Persicaria lapathifolia assessed as seedling death under green house at 0.25 kg/ha at 25 degC measured after 4 weeks",F,,,"Persicaria lapathifolia",430754,,,,,107007,N,1,Autocuration,1,540693,CHEMBL3070322,,BAO_0000218,,,CLD0
927211,70938,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as seedling death under green house at 0.25 kg/ha at 25 degC measured after 4 weeks",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,540691,CHEMBL3070323,,BAO_0000218,,,CLD0
927212,70938,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as seedling death under green house at 2 kg/ha at 25 degC measured after 4 weeks",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,540684,CHEMBL3070324,,BAO_0000218,,,CLD0
927213,70938,"Herbicidal activity against Digitaria ciliaris assessed as seedling death under green house at 2 kg/ha at 25 degC measured after 4 weeks",F,,,"Digitaria ciliaris",66018,,,,,106984,N,1,Autocuration,1,540685,CHEMBL3070325,,BAO_0000218,,,CLD0
927217,70938,"Herbicidal activity against Amaranthus viridis assessed as seedling death under green house at 0.5 kg/ha at 25 degC measured after 4 weeks",F,,,"Amaranthus viridis",56196,,,,,107342,N,1,Autocuration,1,540680,CHEMBL3069493,,BAO_0000218,,,CLD0
927218,70938,"Herbicidal activity against Persicaria lapathifolia assessed as seedling death under green house at 0.5 kg/ha at 25 degC measured after 4 weeks",F,,,"Persicaria lapathifolia",430754,,,,,107007,N,1,Autocuration,1,540679,CHEMBL3069897,,BAO_0000218,,,CLD0
927219,70938,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as seedling death under green house at 0.5 kg/ha at 25 degC measured after 4 weeks",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,540677,CHEMBL3069898,,BAO_0000218,,,CLD0
927220,70938,"Herbicidal activity against Digitaria ciliaris assessed as seedling death under green house at 0.5 kg/ha at 25 degC measured after 4 weeks",F,,,"Digitaria ciliaris",66018,,,,,106984,N,1,Autocuration,1,540678,CHEMBL3069899,,BAO_0000218,,,CLD0
927224,70938,"Herbicidal activity against Amaranthus viridis assessed as seedling death under green house at 1 kg/ha at 25 degC measured after 4 weeks",F,,,"Amaranthus viridis",56196,,,,,107342,N,1,Autocuration,1,540673,CHEMBL3069903,,BAO_0000218,,,CLD0
927225,70938,"Herbicidal activity against Persicaria lapathifolia assessed as seedling death under green house at 1 kg/ha at 25 degC measured after 4 weeks",F,,,"Persicaria lapathifolia",430754,,,,,107007,N,1,Autocuration,1,540672,CHEMBL3069904,,BAO_0000218,,,CLD0
927226,70938,"Herbicidal activity against Digitaria ciliaris assessed as seedling death under green house at 1 kg/ha at 25 degC measured after 4 weeks",F,,,"Digitaria ciliaris",66018,,,,,106984,N,1,Autocuration,1,540671,CHEMBL3069905,,BAO_0000218,,,CLD0
927227,70938,"Herbicidal activity against Amaranthus viridis assessed as seedling death under green house at 4 kg/ha at 25 degC measured after 4 weeks",F,,,"Amaranthus viridis",56196,,,,,107342,N,1,Autocuration,1,540669,CHEMBL3069906,,BAO_0000218,,,CLD0
927228,70938,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as seedling death under green house at 1 kg/ha at 25 degC measured after 4 weeks",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,540670,CHEMBL3069907,,BAO_0000218,,,CLD0
927229,70938,"Herbicidal activity against Persicaria lapathifolia assessed as seedling death under green house at 4 kg/ha at 25 degC measured after 4 weeks",F,,,"Persicaria lapathifolia",430754,,,,,107007,N,1,Autocuration,1,540668,CHEMBL3069908,,BAO_0000218,,,CLD0
927230,70938,"Herbicidal activity against Digitaria ciliaris assessed as seedling death under green house at 4 kg/ha at 25 degC measured after 4 weeks",F,,,"Digitaria ciliaris",66018,,,,,106984,N,1,Autocuration,1,540667,CHEMBL3069909,,BAO_0000218,,,CLD0
927231,70938,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as seedling death under green house at 4 kg/ha at 25 degC measured after 4 weeks",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,540666,CHEMBL3069910,,BAO_0000218,,,CLD0
927241,70940,"Herbicidal activity against Chenopodium album assessed as killing at 100 g/10 acre measured after 3 weeks by post-emergence/foliar application test",F,,,"Chenopodium album",3559,,,,,101719,N,1,Autocuration,1,540565,CHEMBL3073445,,BAO_0000218,,,CLD0
